DDF_Field,Identifier,RA,Dec,Otype,Otype_txt,Mag_U,Mag_B,Mag_V,Mag_G,Mag_R,Mag_I,Mag_BP,Mag_RP,Mag_cyan,Mag_orange,Period_days,Period_source,Catalog_sources
EDFS_b,Gaia DR3 4831512722495337344,60.13630058954,-47.53720004617,AGN,,,,,19.548363,,,19.636288,19.109396,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831513100450532224,60.14110351308,-47.51989343256,AGN,,,,,20.544018,,,20.55164,20.091646,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831562642899031168,59.37349554708,-48.24488132907,AGN,,,,,19.954958,,,19.983994,19.446066,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831563025151827072,59.34132488498,-48.20421124525,AGN,,,,,16.371075,,,16.521418,16.030941,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831563261374324224,59.25004804573,-48.2403775614,AGN,,,,,19.719156,,,19.58561,18.890799,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831564532684678528,59.36074086138,-48.1766902551,AGN,,,,,20.022741,,,20.03104,19.643574,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831568930731243008,59.22389932765,-48.07596062986,AGN,,,,,19.236586,,,19.23611,18.78223,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831570412495653632,59.23139858516,-47.98809097522,RS,,,,,16.810806,,,17.344608,16.11819,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831666168790692224,59.41329445627,-47.84588075101,AGN,,,,,20.321524,,,20.10553,19.514362,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831666512388071424,59.32787979738,-47.85657230398,AGN,,,,,20.670317,,,21.27714,20.245192,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831666855985466240,59.32899964571,-47.82794417734,AGN,,,,,20.581593,,,20.496841,20.172207,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831674586926679808,59.48698213374,-47.67631916892,AGN,,,,,20.780323,,,21.040462,20.237219,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831680157500071040,59.23602719589,-47.73303619195,S,,,,,17.71166,,,17.602339,16.850115,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831680191859808640,59.24482416668,-47.72477181841,AGN,,,,,20.022661,,,20.169939,19.403303,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831680393722455552,59.24294783711,-47.68992880945,AGN,,,,,20.316021,,,20.895424,19.577513,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831683627833645056,59.18681352926,-47.64608019897,SOLAR_LIKE,,,,,13.733824,,,14.055619,13.250298,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831686337957205248,59.27528234717,-47.6665416511,AGN,,,,,19.488943,,,19.692593,19.147484,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831687235606168320,59.2665525527,-47.57331369352,SOLAR_LIKE,,,,,15.616933,,,16.370314,14.771676,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831688571340257792,59.35227948172,-47.55003106102,AGN,,,,,20.053892,,,20.101784,19.710022,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831695344504410496,59.61511270771,-47.64388246542,AGN,,,,,17.97621,,,18.11528,17.664757,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831697440448441088,59.7352884697,-47.54353370178,AGN,,,,,19.268944,,,19.494907,19.025278,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831698299442234240,59.59565419402,-47.64251395221,AGN,,,,,20.20428,,,20.424135,19.715412,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831699433313277568,59.53613561711,-47.5793622051,SOLAR_LIKE,,,,,15.551384,,,16.014166,14.903568,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831701048220970496,59.68895343637,-47.49297870297,SOLAR_LIKE,,,,,14.740587,,,15.166715,14.132845,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831705240109040896,59.86957586328,-47.406234581,AGN,,,,,20.14972,,,20.321342,19.789654,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831705407612175616,59.9160572192,-47.36884338342,AGN,,,,,20.498087,,,20.9982,20.06869,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831705545051131648,59.95265101898,-47.36493588159,AGN,,,,,18.563723,,,18.78157,18.24534,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831708190750970624,59.66581664541,-47.38916387017,AGN,,,,,18.658499,,,18.87854,18.121223,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831713860107793408,59.55434590722,-47.39733611184,AGN,,,,,19.745111,,,19.732925,19.304022,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831717472174607104,59.24583323188,-47.32986463957,AGN,,,,,20.397196,,,20.31639,20.178263,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831718949644605056,59.41832214091,-47.26611575553,SOLAR_LIKE,,,,,14.590598,,,15.70765,13.543359,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831723485130054272,59.68991774389,-47.13541749439,SOLAR_LIKE,,,,,13.276756,,,13.752428,12.641352,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831765232212193920,59.22897484968,-47.25224087433,AGN,,,,,17.708513,,,17.880636,17.400723,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831765296635394432,59.21037323623,-47.24076867993,AGN,,,,,19.789787,,,20.11731,19.442972,,,,,"Gaia_VarClassify,Gaia_VariSum"
EDFS_b,Gaia DR3 4831775260960413952,59.41809747937,-47.04996549776,AGN,,,,,19.977512,,,20.135262,19.584948,,,,,"Gaia_VarClassify,Gaia_VariSum"
