DDF_Field,Identifier,RA,Dec,Otype,Otype_txt,Mag_U,Mag_B,Mag_V,Mag_G,Mag_R,Mag_I,Mag_BP,Mag_RP,Mag_cyan,Mag_orange,Period_days,Period_source,Catalog_sources
COSMOS,Gaia DR3 3848937965967540992,150.97013648656,4.17991968857,AGN,,,,,19.959324,,,20.319265,19.193968,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848938653162621440,150.8279344377,4.18124717976,AGN,,,,,20.416656,,,20.521381,19.790241,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848941230142699136,151.02492396217,4.29539443675,AGN,,,,,20.116552,,,20.543749,19.798912,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848943566605186432,150.64131462049,4.14517831308,AGN,,,,,18.47968,,,18.66015,18.08028,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848952259618770560,150.82806233148,4.29699879812,DSCT|GDOR|SXPHE,,,,,12.794566,,,13.112619,12.315294,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848955214556613760,150.73784200306,4.30234014902,AGN,,,,,19.585213,,,19.796938,19.219484,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848955283276105728,150.72153141683,4.31536248361,AGN,,,,,19.25119,,,19.410908,18.86041,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848957104341879040,150.81907573727,4.35495839777,SOLAR_LIKE,,,,,12.038499,,,12.844312,11.147832,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848967687141520896,150.14064196372,4.14561274397,AGN,,,,,18.283352,,,18.412495,17.983263,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848967858939993088,150.11405127629,4.14842410725,SOLAR_LIKE,,,,,13.92958,,,14.826554,12.997984,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848968477415465728,150.28089194419,4.08427591993,AGN,,,,,19.995092,,,20.053843,19.203075,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848971986403732096,150.40965665875,4.20892989421,DSCT|GDOR|SXPHE,,,14.472999572753906,14.206000328063965,14.123876571655273,14.383000373840332,,14.270171,13.862963,14.206000328063965,14.175000190734863,0.129339,ATLAS,"AAVSO_VSX,ATLAS,Gaia_VarClassify,Gaia_VariSum,SIMBAD"
COSMOS,Gaia DR3 3848974490369495936,150.22146592396,4.23602084958,SOLAR_LIKE,,,,,13.65426,,,14.070097,13.076937,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848975284938616320,150.34967985189,4.24561229396,AGN,,,,,20.307968,,,20.511839,19.970078,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848983668714754816,149.91797374329,4.20489964954,SOLAR_LIKE,,,,,14.088836,,,14.698993,13.34185,14.477999687194824,13.88599967956543,1.908436,ATLAS,"AAVSO_VSX,ATLAS,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848984149751090048,149.99007879309,4.25801436046,SOLAR_LIKE,,,,,13.431638,,,13.938805,12.773262,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848988887100221312,150.16242171329,4.30808451895,AGN,,,,,20.191109,,,20.19572,19.841404,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848989475510531968,150.21621787796,4.34703581292,RS,,,,,15.819636,,,16.282639,15.18834,16.086000442504883,15.673999786376953,10.8524,ATLAS,"AAVSO_VSX,ATLAS,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848990678101377280,150.09645271246,4.32991014029,AGN,,,,,18.519974,,,18.725746,17.96617,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848990776886395776,150.09331081935,4.33797979991,AGN,,,,,18.935144,,,18.963081,18.799755,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3848995174932308224,150.53036348338,4.26813984538,AGN,,,,,18.198711,,,18.4449,17.77108,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3849007063401948928,150.74437156185,4.49271300893,AGN,,,,,19.334743,,,19.503597,18.874262,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3849017096445547136,150.28083574618,4.47770381803,AGN,,,,,19.562342,,,19.673206,19.093214,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3849018573914487552,150.29220956836,4.48205310763,AGN,,,,,20.574865,,,20.500477,20.276148,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3849019982662869248,150.24399034178,4.5543003452,AGN,,,,,19.04963,,,19.300585,18.812359,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3849023384276983424,150.55164964934,4.60697961886,AGN,,,,,18.368542,,,18.5507,18.108309,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3849026412229269632,150.36068143826,4.62557649975,AGN,,,,,20.118223,,,20.276865,19.502129,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3849026545372918272,150.30758523058,4.62205418578,AGN,,,,,20.23389,,,20.311136,19.92915,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3849027026409288960,150.38676555795,4.67240458757,AGN,,,,,20.556854,,,20.6252,20.038116,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3849027988481943680,150.49929659193,4.69292363912,AGN,,,,,19.753809,,,20.35315,19.43481,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3849030260520019584,151.23169316641,4.24391919482,DSCT|GDOR|SXPHE,,,,,12.814035,,,13.089738,12.382051,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3849035788142749440,151.12106067156,4.37362578796,DSCT|GDOR|SXPHE,,,,,14.770723,,,15.097559,14.265427,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3849036922014464128,151.22293267506,4.40124848297,AGN,,,,,19.296082,,,19.592497,18.79514,,,,,"Gaia_VarClassify,Gaia_VariSum"
COSMOS,Gaia DR3 3849037849727443968,151.18440076503,4.42638610948,AGN,,,,,20.561659,,,20.363081,19.433462,,,,,"Gaia_VarClassify,Gaia_VariSum"
