DDF_Field,Identifier,RA,Dec,Otype,Otype_txt,Mag_U,Mag_B,Mag_V,Mag_G,Mag_R,Mag_I,Mag_BP,Mag_RP,Mag_cyan,Mag_orange,Period_days,Period_source,Catalog_sources
ELAIS-S1,Gaia DR3 4976037199478598272,10.80372235558,-46.83325667057,AGN,,,,,19.505571,,,19.619667,19.251368,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976043044930982016,10.31654326464,-46.95625010789,SOLAR_LIKE,,,,,12.158202,,,12.504811,11.643569,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976044208865207296,10.30347349749,-46.89605831581,AGN,,,,,20.319403,,,20.464447,19.615625,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976045243954234880,10.48009087917,-46.86957846246,SOLAR_LIKE,,,,,16.93109,,,18.448542,15.72781,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976050123037034752,10.80043576018,-46.75010291557,SOLAR_LIKE,,,,,15.90472,,,17.168612,14.788011,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976052940535625472,10.64186276231,-46.71262647218,S,,,,14.979999542236328,15.6886625289917,,,15.283257,14.491529,,,0.2794100046157837,ASAS-SN,"AAVSO_VSX,ASAS-SN,Gaia_VarClassify,Gaia_VariSum,SIMBAD"
ELAIS-S1,Gaia DR3 4976054246205682048,10.87244327446,-46.6347579906,AGN,,,,,19.65223,,,19.81144,19.40121,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976054482427042048,10.74192940594,-46.67316108184,AGN,,,,,19.997982,,,20.428627,19.402985,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976116776632010496,11.92189419597,-46.4098304797,SOLAR_LIKE,,,,,18.72876,,,20.39558,17.503057,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976121728731074688,12.01939884866,-46.41110168634,SOLAR_LIKE,,,,,16.526674,,,17.981327,15.352548,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976125714460721408,12.29136083307,-46.19697925704,SOLAR_LIKE,,,,,12.185779,,,12.547683,11.653637,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976130486168196864,10.92847915646,-46.82274086259,AGN,,,,,19.719194,,,20.019043,19.255384,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976131246378708352,10.93094107248,-46.8036057586,SOLAR_LIKE,,,,,18.429749,,,19.699816,17.300007,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976132517689023104,11.18706027016,-46.71685478078,SOLAR_LIKE,,,,,12.319605,,,12.694357,11.785447,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976135365250326656,11.39333304657,-46.68192504346,SOLAR_LIKE,,,,,18.874958,,,20.452564,17.691595,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976136743936305280,11.48755213054,-46.6563104712,AGN,,,,,20.774847,,,20.915457,20.384325,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976138358844504448,11.5131507261,-46.54092318001,SOLAR_LIKE,,,,,12.457173,,,12.802723,11.948276,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976139595795199232,11.37939458002,-46.59101579604,AGN,,,,,20.65894,,,20.743776,20.082315,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976140111191198208,11.27731716695,-46.58485649262,SOLAR_LIKE,,,,,17.456665,,,18.917631,16.27059,,,,,"AAVSO_VSX,Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976142482013139968,11.49190965728,-46.47141820989,SOLAR_LIKE,,,,,12.658189,,,12.960711,12.192268,,,,,"Gaia_VarClassify,Gaia_VariSum"
ELAIS-S1,Gaia DR3 4976145776251822720,11.15770905329,-46.60440393583,AGN,,,,,19.8324,,,20.214766,19.350504,,,,,"Gaia_VarClassify,Gaia_VariSum"
